#START7777
#--------------------------------------------------------------------------------------------------
#  지진정보  [입력인수형태][예] ?tm=201108070100&disp=1&help=1
#--------------------------------------------------------------------------------------------------
#  1. TP     : 3(국내지진통보), 2(국외지진정보)
#  2. TM_FC  : 발표시간
#  3. SEQ    : 발표일련번호
#  4. TM_EQK : 진앙시(년월일시분초)
#  5. MSC    : 진앙시(초 미만)
#  6. MT     : 규모
#  7. LAT    : 진앙 위도 (deg.)
#  8. LON    : 진앙 경도 (deg.)
#  9. LOC    : 진앙 위치
# 10. INT    : 진도
# 11. REM    : 참고사항
# 12. COR    : 수정사항
#--------------------------------------------------------------------------------------------------
#TP        TM_FC SEQ         TM_EQK.MSC  MT       LAT       LON LOC,INT,REM,COR,=
  3 201711161736 980 20171116173249.000 2.2   36.1200  129.3600 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  2 201711161852 981 20171116184300.000 6.2   32.4000  140.9000 일본 가나가와현(혼슈) 요코하마 남남동쪽 358km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201711161908 982 20171116190505.000 2.4   36.1200  129.3600 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅱ(경북),경북 포항지진의 여진입니다.,,=
  3 201711170120 984 20171117011701.000 2.1   36.0800  129.3300 경북 포항시 북구 북북서쪽 6km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  3 201711170828 985 20171117082550.000 2.1   36.1200  129.3700 경북 포항시 북구 북쪽 8km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  3 201711171900 986 20171117185715.000 2.6   36.1000  129.3500 경북 포항시 북구 북북서쪽 6km 지역,최대진도Ⅳ(경북),경북 포항지진의 여진입니다.,,=
  2 201711180800 988 20171118073400.000 6.9   29.7500   95.0200 중국 시짱(티베트) 린즈지구 북동쪽 56km,,국내영향없음.\n위 자료는 중국지진청(CEA) 분석결과임.,,=
  3 201711190121 989 20171119011838.000 2.0   36.1100  129.3400 경북 포항시 북구 북북서쪽 8km 지역,최대진도Ⅱ(강원),경북 포항지진의 여진입니다.,,=
  3 201711190336 990 20171119033331.000 2.4   36.0900  129.3500 경북 포항시 북구 북북서쪽 6km 지역,최대진도Ⅲ(경북),Ⅱ(강원),경북 포항지진의 여진입니다.,,=
  3 201711190510 991 20171119050705.000 2.1   36.1200  129.3800 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  3 201711190644 992 20171119064059.000 2.2   36.0900  129.3400 경북 포항시 북구 북북서쪽 6km 지역,최대진도Ⅱ(강원,경북),경북 포항지진의 여진입니다.,,=
 14 201711192346   6 20171119234547.000 3.7   36.1200  129.3700 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅳ(경북),,,=
  3 201711192349   6 20171119234547.000 3.5   36.1200  129.3600 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅴ(경북),경북 포항지진의 여진입니다.,,=
 14 201711200606  11 20171120060515.000 3.8   36.1400  129.3700 경북 포항시 북구 북쪽 11km 지역,최대진도Ⅴ(경북),Ⅱ(울산),,,=
  3 201711200608  11 20171120060515.000 3.6   36.1400  129.3600 경북 포항시 북구 북쪽 11km 지역,최대진도Ⅴ(경북),Ⅱ(강원,울산),경북 포항지진의 여진입니다.,,=
  2 201711200757  13 20171120074329.000 7.3  -21.3000  168.5000 뉴칼레도니아 누메아 동북동쪽 237km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201711210601  24 20171121055834.000 2.0   36.0900  129.3500 경북 포항시 북구 북쪽 6km 지역,최대진도Ⅱ(강원,경북),경북 포항지진의 여진입니다.,,=
  3 201711210900  26 20171121085729.000 2.1   36.0900  129.3400 경북 포항시 북구 북북서쪽 5km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  3 201711210957  28 20171121095301.000 2.4   36.1100  129.3300 경북 포항시 북구 북북서쪽 8km 지역,최대진도Ⅱ(경북,전북),경북 포항지진의 여진입니다.,,=
  3 201711221244  45 20171122124146.000 2.5   36.1000  129.3500 경북 포항시 북구 북북서쪽 6km 지역,최대진도Ⅳ(경북),Ⅱ(전북),경북 포항지진의 여진입니다.,,=
  3 201711222219  58 20171122221541.000 2.0   36.1200  129.3500 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  2 201711222345  59 20171122232009.000 5.5   23.5900  120.7300 대만 화롄 서남서쪽 93km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 201711232330  67 20171123232705.000 2.3   36.1100  129.3700 경북 포항시 북구 북쪽 8km 지역,최대진도Ⅱ(강원,경북),경북 포항지진의 여진입니다.,,=
  3 201711240035  69 20171124002956.000 2.6   37.2300  125.0400 인천 옹진군 연평도 남서쪽 76km 해역,,지진피해 없을 것으로 예상됨,,=
  3 201711240119  70 20171124011727.000 2.3   36.1100  129.3500 경북 포항시 북구 북쪽 7km 지역,최대진도Ⅲ(경북),Ⅱ(강원),경북 포항지진의 여진입니다.,,=
  3 201711242132  81 20171124212725.000 2.3   34.0500  125.5700 전남 신안군 흑산면 남쪽 68km 해역,최대진도Ⅱ(강원),자연지진으로 분석됨,,=
  3 201711251254  97 20171125125111.000 2.0   36.1000  129.3500 경북 포항시 북구 북쪽 7km 지역,최대진도Ⅱ(경북),경북 포항지진의 여진입니다.,,=
  3 201711251414 101 20171125141041.000 2.3   36.1100  129.3500 경북 포항시 북구 북쪽 7km 지역,최대진도Ⅲ(경북),Ⅱ(강원),경북 포항지진의 여진입니다.,,=
  3 201711260317 109 20171126031345.000 2.9   36.4700  124.8300 충남 태안군 서격렬비도 서남서쪽 64km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201712010807 156 20171201080326.000 2.4   36.1000  129.3500 경북 포항시 북구 북북서쪽 7km 지역,,경북 포항지진의 여진입니다.,,=
  2 201712011154 158 20171201113246.000 6.0   30.7700   57.3300 이란 케르만 북북동쪽 59km ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201712011215 162 20171201115000.000 6.0   -6.1400  147.6000 파푸아뉴기니 핀샤펜 북북서쪽 59km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201712011627 164 20171201162348.000 2.7   33.2400  127.3200 제주 서귀포시 성산 동남동쪽 44km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201712021043 174 20171202074556.000 2.5   41.3100  129.1100 북한 함경북도 길주 북북서쪽 43km 지역,,자연지진이며, 6차 북한 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 약 2.7km 지역. \n한국지질자원연구원과 공동으로 분석한 결과임.,,=
  3 201712030117 181 20171203011347.000 2.1   36.7500  128.8200 경북 안동시 북북동쪽 22km 지역,,지진피해 없을 것으로 예상됨,,=
  2 201712032043 192 20171203201906.000 6.0   -0.4800  -80.2800 에콰도르 바이아데카라케스 북동쪽 19km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201712042159 197 20171204215547.000 2.5   33.4200  127.1500 제주 서귀포시 성산 동쪽 25km 해역,,지진피해 없을 것으로 예상됨,,=
  3 201712052122 201 20171205211932.000 2.1   36.0200  129.4600 경북 포항시 남구 동쪽 9km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201712060020 203 20171206001300.000 5.2   36.4000  138.0000 일본 나가노현(혼슈) 나가노 남남서쪽 33km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201712060057 204 20171206004053.000 2.8   41.3200  129.1300 북한 함경북도 길주 북북서쪽 44km 지역,,자연지진이며, 6차 북한 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 약 5km 지역.\n한국지질자원연구원과 공동으로 분석한 결과임.,,=
  5 201712060102 206 20171205234053.000 2.8   41.3200  129.1300 북한 함경북도 길주 북북서쪽 44km 지역,,자연지진이며, 6차 북한 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 약 5km 지역.\n한국지질자원연구원과 공동으로 분석한 결과임.,진원시 수정,=
  3 201712090152 226 20171209014959.000 2.2   36.1000  129.3500 경북 포항시 북구 북북서쪽 7km 지역,최대진도Ⅲ(경북),경북 포항지진의 여진입니다.,,=
  3 201712090242 227 20171209023918.000 2.3   36.1000  129.3500 경북 포항시 북구 북북서쪽 7km 지역,최대진도Ⅲ(경북),경북 포항지진의 여진입니다.,,=
  3 201712091619 234 20171209161537.000 2.3   35.6100  129.9900 울산 동구 동북동쪽 54km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201712091643 235 20171209151335.000 3.0   41.3200  129.1000 북한 함경북도 길주 북북서쪽 45km 지역,,자연지진이며, 6차 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 약 3km 지역.\n한국지질자원연구원과 공동으로 분석한 결과임.,,=
  3 201712091732 236 20171209154002.000 2.8   41.3100  129.1100 북한 함경북도 길주 북북서쪽 43km 지역,,자연지진이며, 6차 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 약 3km 지역\n한국지질자원연구원과 공동으로 분석한 결과임.,,=
  3 201712121024 245 20171212100604.000 2.5   38.3200  126.1800 북한 황해북도 평산 서쪽 19km 지역,최대진도Ⅰ,자연지진으로 분석됨,,=
  2 201712130715 249 20171213064131.000 6.0   30.8400   57.2700 이란 케르만 북북동쪽 64km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201712160211 268 20171216014756.000 6.5   -7.7300  108.0200 인도네시아 자카르타 남동쪽 200km 지역 ,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201712191338 284 20171219133428.000 2.1   35.7700  129.4200 경북 경주시 동남동쪽 20km 지역,최대진도Ⅳ(경북),Ⅱ(울산),지진피해 없을 것으로 예상됨,,=
  3 201712201926 305 20171220192234.000 2.3   36.0900  125.6400 충남 태안군 서격렬비도 남쪽 57km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201712211204 311 20171221120112.000 2.0   36.7200  128.0100 경북 문경시 북서쪽 21km 지역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201712221324 324 20171222123529.000 2.2   39.3100  127.1500 북한 함경남도 고원 남남서쪽 15km 지역,,자연지진으로 분석됨,,=
 14 201712251620 351 20171225161921.000 3.7   36.0800  129.4100 경북 포항시 북구 북동쪽 6km 지역,최대진도Ⅳ(경북),Ⅱ(울산),위 정보는 이동속도가 빠른 지진파(P파)만을 이용하여 자동 추정한 정보임. 수동으로 분석한 정보는 '지진정보'로 추가 발표할 예정임.,,=
  3 201712251622 351 20171225161922.000 3.5   36.1100  129.3600 경북 포항시 북구 북쪽 8km 지역,최대진도Ⅳ(경북),Ⅱ(대구,울산),경북 포항지진의 여진입니다.,,=
  3 201712251635 353 20171225163202.000 2.1   36.1100  129.3600 경북 포항시 북구 북쪽 7km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  3 201712260408 355 20171226040546.000 2.2   36.1400  129.3700 경북 포항시 북구 북쪽 11km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.,,=
  3 201712271930 365 20171227192745.000 2.8   36.1100  129.3600 경북 포항시 북구 북쪽 7km 지역,최대진도Ⅱ(경북),경북 포항지진의 여진입니다.\n지진피해 없을 것으로 예상됨.,,=
  3 201712271946 368 20171227194244.000 2.3   36.1100  129.3600 경북 포항시 북구 북쪽 7km 지역,최대진도Ⅱ(경북),경북 포항지진의 여진입니다.\n지진피해 없을 것으로 예상됨.,,=
  3 201712291742 378 20171229174022.000 2.1   36.1100  129.3500 경북 포항시 북구 북북서쪽 8km 지역,최대진도Ⅰ,지진피해 없을 것으로 예상됨\n경북 포항지진의 여진입니다.,,=
  3 201712301946 394 20171230194413.000 2.0   35.7600  129.1700 경북 경주시 남남서쪽 9km 지역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201801011847   5 20180101183501.000 2.1   38.3300  126.1600 북한 황해북도 평산 서쪽 20km 지역,최대진도Ⅰ,자연지진으로 분석됨,,=
  3 201801011915   6 20180101191153.000 2.0   36.1100  129.3600 경북 포항시 북구 북쪽 8km 지역,최대진도Ⅰ,경북 포항지진의 여진입니다.\n지진피해 없을 것으로 예상됨.,,=
  3 201801060251  28 20180106024716.000 2.2   37.7100  125.9400 인천 옹진군 연평도 동북동쪽 21km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201801091621  62 20180109161751.000 2.1   33.9800  127.1100 전남 여수시 거문도 서남서쪽 19km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201801101210  67 20180110115132.000 7.8   17.5000  -83.6000 온두라스 테구시갈파 북동쪽 540km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201801101847  69 20180110184259.000 2.0   36.2600  127.3400 대전 서구 남남서쪽 12km 지역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201801120345  80 20180112032624.000 6.0   18.4300   96.0900 미얀마 네피도 남쪽 145km ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201801141832 103 20180114181846.000 7.3  -15.7000  -74.7000 페루 아카리 남남서쪽 31km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201801211038 158 20180121100642.000 6.3  -18.8900  -69.6200 칠레 아리카 남동쪽 86km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201801231848 176 20180123183140.000 8.0   56.0000 -149.2000 알래스카 앵커리지 남쪽 583km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201801240129 179 20180124012517.000 2.4   34.3200  127.3200 전남 여수시 거문도 북쪽 32km 해역,,지진피해 없을 것으로 예상됨,,=
  2 201801241956 186 20180124195100.000 6.2   41.0000  142.5000 일본 아오모리현(혼슈) 아오모리 동쪽 149km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201801282025 225 20180128200706.000 3.2   40.2400  127.3000 북한 함경남도 장진 남남동쪽 16km 지역,최대진도Ⅰ,자연지진으로 분석됨,,=
  2 201801311632 252 20180131160700.000 6.1   36.5400   70.8200 아프가니스탄 카불 북동쪽 188km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201802021224 284 20180202122112.000 2.9   36.1200  129.3700 경북 포항시 북구 북쪽 9km 지역,최대진도Ⅳ(경북),자연지진으로 분석됨.\n경북 포항지진의 여진입니다.,,=
  3 201802031116 288 20180203111218.000 2.0   36.1400  129.3600 경북 포항시 북구 북쪽 11km 지역,최대진도Ⅱ(경북),경북 포항지진의 여진입니다.\n지진피해 없을 것으로 예상됨.,,=
  3 201802031238 290 20180203123501.000 2.6   33.7700  127.4000 전남 여수시 거문도 남남동쪽 30km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201802041546 291 20180204154338.000 2.1   36.1100  129.3600 경북 포항시 북구 북쪽 8km 지역,최대진도Ⅱ(경북),지진피해 없을 것으로 예상됨.\n경북 포항지진의 여진입니다.,,=
  3 201802041854 292 20180204185025.000 2.8   36.3700  127.6200 충북 옥천군 북북동쪽 8km 지역,최대진도Ⅲ(경북,대전,세종,전북,충남,충북),지진피해 없을 것으로 예상됨,,=
  3 201802042222 293 20180204222035.000 2.3   36.0600  129.3100 경북 포항시 북구 서북서쪽 5km 지역,최대진도Ⅰ,지진피해 없을 것으로 예상됨.\n경북 포항지진의 여진입니다.,,=
  2 201802042317 294 20180204225641.000 6.1   24.1000  121.6600 대만 화롄 북동쪽 20km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201802060609 309 20180206055700.000 5.7   27.1000  141.0000 일본 시즈오카현(혼슈) 시즈오카 남남동쪽 910km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201802060921 310 20180206091833.000 2.5   36.0800  129.3300 경북 포항시 북구 북서쪽 5km 지역,최대진도Ⅲ(경북),지진피해 없을 것으로 예상됨\n경북 포항지진의 여진입니다.,,=
  3 201802062100 319 20180206195353.000 2.6   41.3300  129.1000 북한 함경북도 길주 북북서쪽 46km 지역,,자연지진이며, 6차 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 약 3km 지역.\n한국지질자원연구원과 공동으로 분석한 결과임.,,=
  2 201802070114 325 20180207005042.000 6.0   24.1400  121.6900 대만 화롄 북북동쪽 18km 해역,,국내영향없음. \n위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 201802080033 338 20180208002131.000 5.7   24.1200  121.7900 대만 화롄 북동쪽 22km 해역,,국내영향없음.\n위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 201802080759 339 20180208064601.000 2.7   41.3200  129.0900 북한 함경북도 길주 북북서쪽 45km 지역,,자연지진이며, 6차 핵실험으로 발생한 유발지진으로 추정됨.\n6차 북핵 위치로부터 북동쪽으로 2km 지역.\n한국지질자원연구원과 공동으로 분석한 결과임.,,=
  3 201802081003 341 20180208095649.000 2.7   35.1000  124.9900 전남 신안군 흑산면 북서쪽 67km 해역,,지진피해 없을 것으로 예상됨,,=
  3 201802090046 359 20180209004345.000 2.5   33.9200  125.2200 전남 신안군 흑산면 남남서쪽 85km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201802100135 368 20180210013238.000 2.4   36.6000  125.7600 충남 태안군 서격렬비도 동쪽 20km 해역,최대진도Ⅰ,지진피해 없을 것으로 예상됨,,=
